BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
3671,0.004,0.0099,0.0306,0.075,1,4.457435690737947,2062500.0,6.0699e+06,0.00913,1.8210e+07,0.16438,0.6,0.1
3672,0.004,0.012,0.04,0.1,1,4.030163350830357,2000000.0,7.8480e+06,0.01218,2.3544e+07,0.29197,0.8,0.1
3673,0.004,0.0099,0.0306,0.075,1,4.445826468187833,6060000.0,1.7835e+07,0.00913,5.3504e+07,0.16438,0.6,0.1
3674,0.004,0.0099,0.0306,0.075,1,4.253420335924472,2107500.0,6.2024e+06,0.00913,1.8607e+07,0.16438,0.6,0.1
3675,0.004,0.0099,0.0306,0.075,1,4.282776778911554,1667500.0,4.9075e+06,0.00913,1.4722e+07,0.16438,0.6,0.1
3676,0.004,0.0099,0.0306,0.075,1,4.282845923398873,2202500.0,6.4820e+06,0.00913,1.9446e+07,0.16438,0.6,0.1
3677,0.004,0.0099,0.0306,0.075,1,4.235264259123013,7781333.333333333,2.2900e+07,0.00913,6.8701e+07,0.16438,0.6,0.1
3678,0.005,0.0087,0.0233,0.06,1,6.4702722939126405,1876300.0,2.3008e+06,0.00124,6.9024e+06,0.02187,0.5,0.4
3679,0.004,0.0099,0.0306,0.075,1,4.249375268367438,505000.0,1.4862e+06,0.00913,4.4586e+06,0.16438,0.6,0.1
3680,0.004,0.0099,0.0306,0.075,1,4.0348961658748514,1982500.0,5.8345e+06,0.00913,1.7503e+07,0.16438,0.6,0.1
3681,0.004,0.012,0.04,0.1,1,4.184057132426834,1070000.0,4.1987e+06,0.01218,1.2596e+07,0.29197,0.8,0.1
3682,0.004,0.0099,0.0306,0.075,1,4.305497137412009,2740000.0,8.0638e+06,0.00913,2.4191e+07,0.16438,0.6,0.1
3683,0.004,0.0099,0.0306,0.075,1,4.537692457921772,850000.0,2.5016e+06,0.00913,7.5046e+06,0.16438,0.6,0.1
3684,0.004,0.0099,0.0306,0.075,1,4.397836030489706,2960000.0,8.7113e+06,0.00913,2.6134e+07,0.16438,0.6,0.1
3685,0.004,0.0099,0.0306,0.075,1,4.089534340965387,1333500.0,3.9245e+06,0.00913,1.1773e+07,0.16438,0.6,0.1
3686,0.004,0.0099,0.0306,0.075,1,4.831791791900426,2917500.0,8.5862e+06,0.00913,2.5759e+07,0.16438,0.6,0.1
3687,0.004,0.0099,0.0306,0.075,1,4.324068061236333,1757500.0,5.1723e+06,0.00913,1.5517e+07,0.16438,0.6,0.1
3688,0.004,0.0099,0.0306,0.075,1,4.548181175268257,1190000.0,3.5022e+06,0.00913,1.0507e+07,0.16438,0.6,0.1
3689,0.004,0.012,0.04,0.1,1,4.234952672711127,2476500.0,9.7178e+06,0.01218,2.9153e+07,0.29197,0.8,0.1
3690,0.004,0.0099,0.0306,0.075,1,4.382528481379949,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3691,0.004,0.0099,0.0306,0.075,1,4.450121057192141,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3692,0.004,0.0099,0.0306,0.075,1,4.535192861625166,1710000.0,5.0325e+06,0.00913,1.5098e+07,0.16438,0.6,0.1
3693,0.004,0.0099,0.0306,0.075,1,4.4988701600834515,2330000.0,6.8572e+06,0.00913,2.0572e+07,0.16438,0.6,0.1
3694,0.004,0.0099,0.0306,0.075,1,4.4574093072641,2430000.0,7.1515e+06,0.00913,2.1454e+07,0.16438,0.6,0.1
3695,0.004,0.0099,0.0306,0.075,1,4.200499882651232,2285000.0,6.7248e+06,0.00913,2.0174e+07,0.16438,0.6,0.1
3696,0.004,0.0099,0.0306,0.075,1,4.146939417266071,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3697,0.004,0.0099,0.0306,0.075,1,4.338758511629101,1472500.0,4.3336e+06,0.00913,1.3001e+07,0.16438,0.6,0.1
3698,0.004,0.0099,0.0306,0.075,1,4.47100975041582,655000.0,1.9277e+06,0.00913,5.7830e+06,0.16438,0.6,0.1
3699,0.004,0.0099,0.0306,0.075,1,4.219943922306997,2140000.0,6.2980e+06,0.00913,1.8894e+07,0.16438,0.6,0.1
3700,0.004,0.0099,0.0306,0.075,1,4.500625885319551,3345000.0,9.8443e+06,0.00913,2.9533e+07,0.16438,0.6,0.1
3701,0.004,0.0099,0.0306,0.075,1,4.5886630710432925,2250000.0,6.6218e+06,0.00913,1.9865e+07,0.16438,0.6,0.1
3702,0.004,0.0099,0.0306,0.075,1,4.076104808071311,1617500.0,4.7603e+06,0.00913,1.4281e+07,0.16438,0.6,0.1
3703,0.004,0.0099,0.0306,0.075,1,4.092319152298353,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3704,0.004,0.0099,0.0306,0.075,1,4.237354439263739,830000.0,2.4427e+06,0.00913,7.3281e+06,0.16438,0.6,0.1
3705,0.004,0.0099,0.0306,0.075,1,4.333339569271618,2290000.0,6.7395e+06,0.00913,2.0218e+07,0.16438,0.6,0.1
3706,0.004,0.0099,0.0306,0.075,1,4.1567333930641714,9726000.0,2.8624e+07,0.00913,8.5871e+07,0.16438,0.6,0.1
3707,0.004,0.0084,0.0232,0.06,1,6.522403560977901,1250866.6666666665,2.4542e+06,0.00152,6.1355e+06,0.02283,0.4,0.4
3708,0.004,0.012,0.04,0.1,1,4.358644948913025,3540000.0,1.3891e+07,0.01218,4.1673e+07,0.29197,0.8,0.1
3709,0.004,0.0099,0.0306,0.075,1,4.2756247277475525,2670000.0,7.8578e+06,0.00913,2.3573e+07,0.16438,0.6,0.1
3710,0.005,0.0087,0.0233,0.06,1,6.808411948978473,968000.0,1.8992e+06,0.00199,3.7984e+06,0.02411,0.4,0.0
3711,0.004,0.0099,0.0306,0.075,1,3.995493430571765,2100000.0,6.1803e+06,0.00913,1.8541e+07,0.16438,0.6,0.1
3712,0.004,0.012,0.04,0.1,1,4.327579319004774,1945000.0,7.6322e+06,0.01218,2.2897e+07,0.29197,0.8,0.1
3713,0.004,0.012,0.04,0.1,1,3.835608502922777,13390000.0,5.2542e+07,0.01218,1.5763e+08,0.29197,0.8,0.1
