BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
1469,0.004,0.012,0.04,0.1,1,4.606099004121849,401439.0839742149,1.5752e+06,0.01218,4.7257e+06,0.29197,0.8,0.1
1470,0.004,0.012,0.04,0.1,1,4.376939177855288,210753.0557859054,8.2699e+05,0.01218,2.4810e+06,0.29197,0.8,0.1
1471,0.004,0.008,0.024,0.07,1,6.26230057966079,577065.3299694337,3.0173e+06,0.00406,6.0346e+06,0.06483,0.6,0.1
1472,0.004,0.008,0.024,0.07,1,6.431824108901255,662372.3978991756,3.4634e+06,0.00406,6.9267e+06,0.06483,0.6,0.1
1473,0.004,0.012,0.04,0.1,1,4.190039822093463,481726.8996915871,1.8903e+06,0.01218,5.6709e+06,0.29197,0.8,0.1
1474,0.004,0.012,0.04,0.1,2,2.0459254103157387,1181728.7208734471,"9.2742e+06,6.1828e+06","0.03721,0.02480","2.7823e+07,1.8548e+07","0.89218,0.59479",0.8,0.1
1475,0.004,0.012,0.04,0.1,1,4.0500021611863355,376348.89143318083,1.4768e+06,0.01218,4.4304e+06,0.29197,0.8,0.1
1476,0.004,0.008,0.024,0.07,1,5.525175374635614,679933.153532012,3.5552e+06,0.00406,7.1104e+06,0.06483,0.6,0.1
1477,0.004,0.0069,0.0187,0.0525,1,6.756082261123118,248388.33135294577,6.5060e+05,0.00203,1.3012e+06,0.02447,0.4,0.1
1478,0.004,0.012,0.04,0.1,1,4.038193571293255,200720.50270578533,7.8763e+05,0.01218,2.3629e+06,0.29197,0.8,0.1
1479,0.004,0.008,0.024,0.07,1,6.028933546906198,451621.2345077281,2.3614e+06,0.00406,4.7228e+06,0.06483,0.6,0.1
1480,0.004,0.008,0.024,0.07,1,6.012208508788695,358789.29718753777,1.8760e+06,0.00406,3.7520e+06,0.06483,0.6,0.1
1481,0.004,0.012,0.04,0.1,1,4.333294942521505,767758.4820665872,3.0127e+06,0.01218,9.0381e+06,0.29197,0.8,0.1
1482,0.004,0.008,0.024,0.07,1,6.349776903696751,351259.8054300113,1.8366e+06,0.00406,3.6733e+06,0.06483,0.6,0.1
1483,0.004,0.008,0.024,0.07,1,6.363996069128919,632271.6378418235,3.3060e+06,0.00406,6.6120e+06,0.06483,0.6,0.1
1484,0.004,0.008,0.024,0.07,1,5.920843645662401,301079.64543129824,1.5743e+06,0.00406,3.1485e+06,0.06483,0.6,0.1
1485,0.004,0.0099,0.0306,0.075,1,4.231691473902452,747685.9273267764,2.2004e+06,0.00913,6.6013e+06,0.16438,0.6,0.1
1486,0.004,0.0069,0.0187,0.0525,1,6.182741712624759,391407.9786951217,1.0252e+06,0.00203,2.0504e+06,0.02447,0.4,0.1
1487,0.004,0.012,0.04,0.1,1,4.214467791569798,514346.82882441254,2.0183e+06,0.01218,6.0549e+06,0.29197,0.8,0.1
1488,0.004,0.012,0.04,0.1,2,2.3121503354660455,609687.4423867095,"4.7848e+06,3.1899e+06","0.03721,0.02480","1.4354e+07,9.5697e+06","0.89218,0.59479",0.8,0.1
1489,0.004,0.008,0.024,0.07,3,2.0825003795133505,210758.52028429607,"3.3060e+06,2.7550e+06,1.6530e+06","0.02169,0.01808,0.01085","6.6120e+06,5.5100e+06,3.3060e+06","0.34672,0.28893,0.17336",0.6,0.1
