BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
772,0.004,0.0069,0.0187,0.0525,1,6.291837795218555,246676.40964032145,6.4611e+05,0.00203,1.2922e+06,0.02447,0.4,0.1
773,0.004,0.008,0.024,0.07,1,6.3997603276881865,383725.71334463666,2.0064e+06,0.00406,4.0128e+06,0.06483,0.6,0.1
774,0.004,0.0099,0.0306,0.075,1,4.401953292616392,219270.71601659225,6.4531e+05,0.00913,1.9359e+06,0.16438,0.6,0.1
775,0.004,0.0069,0.0187,0.0525,1,5.6357012342788,156976.9292979649,4.1116e+05,0.00203,8.2233e+05,0.02447,0.4,0.1
776,0.004,0.0069,0.0187,0.0525,1,5.878349114170621,478407.1840300669,1.2531e+06,0.00203,2.5062e+06,0.02447,0.4,0.1
777,0.004,0.0099,0.0306,0.075,1,4.21471487001239,137044.79047865598,4.0332e+05,0.00913,1.2100e+06,0.16438,0.6,0.1
778,0.004,0.0099,0.0306,0.075,1,4.25134839908902,530732.8702961482,1.5619e+06,0.00913,4.6858e+06,0.16438,0.6,0.1
779,0.004,0.0069,0.0187,0.0525,1,6.28814694054957,323924.50374834257,8.4845e+05,0.00203,1.6969e+06,0.02447,0.4,0.1
780,0.004,0.0099,0.0306,0.075,1,4.305283220683124,219271.29222947362,6.4532e+05,0.00913,1.9359e+06,0.16438,0.6,0.1
781,0.004,0.0069,0.0187,0.0525,1,5.702277180719385,174418.39851899198,4.5685e+05,0.00203,9.1370e+05,0.02447,0.4,0.1
782,0.004,0.0099,0.0306,0.075,1,4.349094954407985,448505.9226040762,1.3200e+06,0.00913,3.9599e+06,0.16438,0.6,0.1
783,0.004,0.008,0.024,0.07,1,6.284976516809627,453495.6439501242,2.3712e+06,0.00406,4.7424e+06,0.06483,0.6,0.1
784,0.004,0.0069,0.0187,0.0525,1,6.2690344074323745,602994.2430532195,1.5794e+06,0.00203,3.1588e+06,0.02447,0.4,0.1
785,0.004,0.0069,0.0187,0.0525,1,6.434485308190445,191863.32939528063,5.0254e+05,0.00203,1.0051e+06,0.02447,0.4,0.1
786,0.004,0.0099,0.0306,0.075,1,4.448887131855101,627918.3405540155,1.8480e+06,0.00913,5.5439e+06,0.16438,0.6,0.1
787,0.004,0.0069,0.0187,0.0525,1,6.237577103886511,274089.2018301108,7.1791e+05,0.00203,1.4358e+06,0.02447,0.4,0.1
788,0.004,0.008,0.024,0.07,1,6.074650962304988,421105.9658025151,2.2018e+06,0.00406,4.4037e+06,0.06483,0.6,0.1
789,0.004,0.0099,0.0306,0.075,1,3.927133725163868,650341.8376912188,1.9140e+06,0.00913,5.7419e+06,0.16438,0.6,0.1
790,0.004,0.0099,0.0306,0.075,1,4.359854936673348,219273.04833269824,6.4532e+05,0.00913,1.9360e+06,0.16438,0.6,0.1
791,0.004,0.008,0.024,0.07,1,6.1596330301451525,697691.5666437922,3.6480e+06,0.00406,7.2961e+06,0.06483,0.6,0.1
792,0.004,0.0069,0.0187,0.0525,1,6.179341795680196,650342.8422045012,1.7034e+06,0.00203,3.4068e+06,0.02447,0.4,0.1
793,0.004,0.0099,0.0306,0.075,1,4.003305703346043,478414.9684443494,1.4080e+06,0.00913,4.2239e+06,0.16438,0.6,0.1
794,0.004,0.0069,0.0187,0.0525,1,5.775241024400868,301499.24426644645,7.8971e+05,0.00203,1.5794e+06,0.02447,0.4,0.1
795,0.004,0.0099,0.0306,0.075,1,4.49792202143689,1719281.2469567405,5.0598e+06,0.00913,1.5180e+07,0.16438,0.6,0.1
