BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
6323,0.004,0.0069,0.0187,0.0525,3,2.169125606229929,22650000.0,"1.7798e+08,1.4832e+08,8.8990e+07","0.01087,0.00905,0.00543","3.5596e+08,2.9663e+08,1.7798e+08","0.13084,0.10903,0.06542",0.4,0.1
6324,0.004,0.0099,0.0306,0.075,3,2.3791992691943102,37841000.0,"2.2273e+08,1.8561e+08,1.1137e+08","0.01063,0.00886,0.00532","5.5683e+08,4.6403e+08,2.7842e+08","0.16118,0.13431,0.08059",0.4,0.1
6325,0.004,0.0099,0.0306,0.075,2,1.988090053879641,16399000.0,"9.6525e+07,6.4350e+07","0.02790,0.01860","2.8957e+08,1.9305e+08","0.50229,0.33486",0.6,0.1
6326,0.004,0.0099,0.0306,0.075,2,2.079169114507303,153909000.0,"9.0591e+08,6.0394e+08","0.02790,0.01860","2.7177e+09,1.8118e+09","0.50229,0.33486",0.6,0.1
6327,0.0025,0.0043,0.0117,0.03,9,4.1917544003749825,4800000.0,"2.0766e+07,2.0304e+07,1.9381e+07,1.7997e+07,1.6151e+07,1.3844e+07,1.1075e+07,7.8449e+06,4.1532e+06","0.00353,0.00346,0.00330,0.00306,0.00275,0.00236,0.00189,0.00134,0.00071","6.2297e+07,6.0913e+07,5.8144e+07,5.3991e+07,4.8454e+07,4.1532e+07,3.3225e+07,2.3535e+07,1.2459e+07","0.03167,0.03097,0.02956,0.02745,0.02464,0.02112,0.01689,0.01197,0.00633",0.5,0.4
6328,0.004,0.0099,0.0306,0.075,1,4.57478549836466,12000000.0,3.5316e+07,0.00913,1.0595e+08,0.16438,0.6,0.1
6329,0.004,0.0069,0.0187,0.0525,3,2.0433221710446356,25788000.0,"2.0264e+08,1.6886e+08,1.0132e+08","0.01087,0.00905,0.00543","4.0527e+08,3.3773e+08,2.0264e+08","0.13084,0.10903,0.06542",0.4,0.1
6330,0.004,0.0099,0.0306,0.075,2,2.278963073625289,32713000.0,"1.9255e+08,1.2837e+08","0.02790,0.01860","5.7765e+08,3.8510e+08","0.50229,0.33486",0.6,0.1
6331,0.004,0.0099,0.0306,0.075,2,1.9935200546560832,38263000.0,"2.2522e+08,1.5014e+08","0.02790,0.01860","6.7565e+08,4.5043e+08","0.50229,0.33486",0.6,0.1
6332,0.0032,0.0061,0.0158,0.04,3,1.9874598309023,36526500.0,"1.0750e+08,8.9581e+07,5.3749e+07","0.00407,0.00339,0.00203","2.6874e+08,2.2395e+08,1.3437e+08","0.06104,0.05087,0.03052",0.2,0.4
6333,0.004,0.0064,0.016,0.04,3,2.0028912744522147,10898500.0,"1.9886e+07,1.6572e+07,9.9430e+06","0.00330,0.00275,0.00165","5.9658e+07,4.9715e+07,2.9829e+07","0.05756,0.04797,0.02878",0.5,0.4
