BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
10568,0.004,0.012,0.04,0.1,2,2.0830526628118364,2809000.0,"2.2045e+07,1.4697e+07","0.03721,0.02480","6.6135e+07,4.4090e+07","0.89218,0.59479",0.8,0.1
10569,0.004,0.012,0.04,0.1,2,2.3146919685832428,1514000.0,"1.1882e+07,7.9212e+06","0.03721,0.02480","3.5646e+07,2.3764e+07","0.89218,0.59479",0.8,0.1
10570,0.004,0.012,0.04,0.1,2,1.9452785657222802,1019000.0,"7.9971e+06,5.3314e+06","0.03721,0.02480","2.3991e+07,1.5994e+07","0.89218,0.59479",0.8,0.1
10571,0.004,0.012,0.04,0.1,2,2.07865772528729,2315500.0,"1.8172e+07,1.2115e+07","0.03721,0.02480","5.4516e+07,3.6344e+07","0.89218,0.59479",0.8,0.1
10572,0.004,0.012,0.04,0.1,2,2.0084968041878377,1773000.0,"1.3915e+07,9.2763e+06","0.03721,0.02480","4.1744e+07,2.7829e+07","0.89218,0.59479",0.8,0.1
10573,0.004,0.012,0.04,0.1,1,4.356034162580024,3387000.0,1.3291e+07,0.01218,3.9872e+07,0.29197,0.8,0.1
10574,0.004,0.012,0.04,0.1,2,2.0181020465739583,2254500.0,"1.7693e+07,1.1796e+07","0.03721,0.02480","5.3080e+07,3.5387e+07","0.89218,0.59479",0.8,0.1
10575,0.004,0.0099,0.0306,0.075,1,4.360606145009241,565000.0,1.6628e+06,0.00913,4.9884e+06,0.16438,0.6,0.1
10576,0.004,0.0099,0.0306,0.075,1,4.22760675360265,1337000.0,3.9348e+06,0.00913,1.1804e+07,0.16438,0.6,0.1
10577,0.004,0.0099,0.0306,0.075,1,4.166140956803388,1130000.0,3.3256e+06,0.00913,9.9768e+06,0.16438,0.6,0.1
10578,0.004,0.012,0.04,0.1,2,2.1754663518207225,3434000.0,"2.6950e+07,1.7967e+07","0.03721,0.02480","8.0850e+07,5.3900e+07","0.89218,0.59479",0.8,0.1
