BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
8063,0.004,0.0099,0.0306,0.075,2,2.300921452916418,2318000.0,"1.3644e+07,9.0958e+06","0.02790,0.01860","4.0931e+07,2.7287e+07","0.50229,0.33486",0.6,0.1
8064,0.004,0.0099,0.0306,0.075,1,4.544154689114799,910000.0,2.6781e+06,0.00913,8.0344e+06,0.16438,0.6,0.1
8065,0.004,0.0099,0.0306,0.075,1,4.395404067528646,1088000.0,3.2020e+06,0.00913,9.6060e+06,0.16438,0.6,0.1
8066,0.004,0.0099,0.0306,0.075,1,4.133265080696124,1154000.0,3.3962e+06,0.00913,1.0189e+07,0.16438,0.6,0.1
8067,0.004,0.0099,0.0306,0.075,1,4.561768912830322,498500.0,1.4671e+06,0.00913,4.4013e+06,0.16438,0.6,0.1
8068,0.004,0.0099,0.0306,0.075,1,3.9414606507357197,825000.0,2.4280e+06,0.00913,7.2839e+06,0.16438,0.6,0.1
8069,0.004,0.012,0.04,0.1,2,2.3747919315800776,2514000.0,"1.9730e+07,1.3153e+07","0.03721,0.02480","5.9190e+07,3.9460e+07","0.89218,0.59479",0.8,0.1
8070,0.004,0.012,0.04,0.1,1,4.123599242687085,815000.0,3.1981e+06,0.01218,9.5942e+06,0.29197,0.8,0.1
8071,0.004,0.0099,0.0306,0.075,1,4.211656816354241,1588000.0,4.6735e+06,0.00913,1.4020e+07,0.16438,0.6,0.1
8072,0.004,0.0099,0.0306,0.075,1,4.176571446773115,823000.0,2.4221e+06,0.00913,7.2663e+06,0.16438,0.6,0.1
8073,0.004,0.0099,0.0306,0.075,1,4.044275820649177,1172000.0,3.4492e+06,0.00913,1.0348e+07,0.16438,0.6,0.1
8074,0.004,0.0099,0.0306,0.075,2,2.3491800446086955,1802000.0,"1.0607e+07,7.0710e+06","0.02790,0.01860","3.1820e+07,2.1213e+07","0.50229,0.33486",0.6,0.1
8075,0.004,0.012,0.04,0.1,1,4.438882279871084,1405000.0,5.5132e+06,0.01218,1.6540e+07,0.29197,0.8,0.1
8076,0.004,0.012,0.04,0.1,1,4.534575171950332,1462000.0,5.7369e+06,0.01218,1.7211e+07,0.29197,0.8,0.1
8077,0.004,0.0099,0.0306,0.075,1,4.013944448504673,1280000.0,3.7670e+06,0.00913,1.1301e+07,0.16438,0.6,0.1
8078,0.004,0.012,0.04,0.1,1,4.305980049717997,2430000.0,9.5353e+06,0.01218,2.8606e+07,0.29197,0.8,0.1
8079,0.004,0.012,0.04,0.1,2,2.1899136818083313,3144000.0,"2.4674e+07,1.6449e+07","0.03721,0.02480","7.4022e+07,4.9348e+07","0.89218,0.59479",0.8,0.1
8080,0.004,0.012,0.04,0.1,2,2.1626807065672415,1434000.0,"1.1254e+07,7.5027e+06","0.03721,0.02480","3.3762e+07,2.2508e+07","0.89218,0.59479",0.8,0.1
8081,0.004,0.0099,0.0306,0.075,1,4.026667866829557,2392000.0,7.0397e+06,0.00913,2.1119e+07,0.16438,0.6,0.1
8082,0.004,0.0099,0.0306,0.075,1,4.502950621195483,1268000.0,3.7317e+06,0.00913,1.1195e+07,0.16438,0.6,0.1
8083,0.004,0.012,0.04,0.1,1,4.293212892325676,3522000.0,1.3820e+07,0.01218,4.1461e+07,0.29197,0.8,0.1
8084,0.004,0.012,0.04,0.1,1,4.068236742021515,1265000.0,4.9639e+06,0.01218,1.4892e+07,0.29197,0.8,0.1
8085,0.004,0.012,0.04,0.1,1,3.889168367377281,1178000.0,4.6225e+06,0.01218,1.3867e+07,0.29197,0.8,0.1
8086,0.004,0.012,0.04,0.1,1,4.398621516440773,2132000.0,8.3660e+06,0.01218,2.5098e+07,0.29197,0.8,0.1
